#;S;Ts;a1;a2;a3;a4;a5;a6;airHeatCap;albedo;atm_press;azim;cfc_column;ch4_column;co2_atmpres_share;co2_column;distanceFromPlanetCenter;div_Ts;div_cfc;div_ch4;div_co2;div_nh3;emissivity;frozenCO2;h20_column;h20ice_column;height;height_diff;id_cell;latitude;location;longitude;merid_wind;n1;n2;n2_atmpres_share;n2_column;n3;n4;n5;n6;name;neigh;neighbours;next_step_co2_column;nextstep_cfc_column;nextstep_ch4_column;nextstep_nh3_column;nh3_column;o3_columnpres;pCFC;pCH4;pCO2;pN2;pNH3;ppH2O;prevTs;regolithCO2inv;sh;solarZenithAngle;spec;sunMarsDist;tCFC;tCH4;tCO2;tH2O;tN2;tNH3;temp;thermFluxToSpace;x;y;z;zonal_wind
1895;1.0;163.9798213711938;152;90;217;32;279;335;697.632141;0.17299;484.697845;[32,90,152,217,279,335];0.0;0.0;0.963428;130.02215737890458;3382526.5;0.0;0.0;0.0;0.00000001671142826;0.0;0.0;0.00001557264044254;0.002652;0.002871;1755.586304;-229.0934654999999;1896;-68.009499;{175.287994,-68.009499,0.0};175.287994;-2.883328;1882;1883;0.017108;1.36833;1895;1897;1910;1911;'cell1895';[1897,1883,1882,1895,1910,1911];[cell[1881],cell[1882],cell[1894],cell[1896],cell[1909],cell[1910]];130.02215737890458;0.0;0.0;0.0;0.0;0.000013;0.0;0.0;0.0047176257215392;0.000050912275308;0.0;0.0000002054975748;163.940308;1000.0;polygon ([{177.643997,-69.5699005,0.0},{0.0,-68.009499,0.0},{172.3125,-69.40665050000001,0.0},{177.643997,-66.537949,0.0},{170.6974945,-67.722649,0.0},{173.452995,-66.4070515,0.0},{177.643997,-69.5699005,0.0}]);111.990501;0;1.557781;0.0;0.0;0.00000848934711185;0.0;0.0;0.0;163.940308;38.959896;0.030759;-0.373187;-0.927246;2.129721
3267;1.0;168.0660341544826;154;93;215;37;272;333;703.49762;0.281164;550.763428;[37,93,154,215,272,333];0.0;0.0;0.963772;147.13092168924604;3393027.25;0.0;0.0;0.0;0.0000000000372076;0.0;0.0;0.0;0.007334;0.000102;545.148315;-229.7115893333334;3268;27.726601;{-79.864502,27.726601,0.0};-79.864502;-1.380087;3257;3258;0.016939;1.614096;3267;3269;3279;3280;'cell3267';[3269,3258,3257,3267,3279,3280];[cell[3256],cell[3257],cell[3266],cell[3268],cell[3278],cell[3279]];147.13092168924604;0.0;0.0;0.0;0.0;0.000001;0.0;0.0;0.0053547712312636;0.0000600566383296;0.0;0.0000002766757136;168.029221;1000.0;polygon ([{-79.0568505,26.2153505,0.0},{-80.727001,29.2237005,0.0},{-81.8885995,27.787001,0.0},{-78.6333505,29.135849999999998,0.0},{-81.01129900000001,26.2787505,0.0},{-77.8475495,27.6373005,0.0},{-79.0568505,26.2153505,0.0}]);152.273407;0;1.557781;0.0;0.0;0.00000898063524311;0.0;0.0;0.0;168.029221;44.117195;-0.871364;0.155771;0.465253;0.835472
2017;1.0;191.57160659441732;116;49;171;353;232;298;735.56189;0.16499;517.871521;[49,116,171,232,298,353];0.0;0.0;0.963936;138.25737729080396;3389471.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006131;0.000397;1384.37915;-230.37154099999992;2018;-41.0896;{158.686996,-41.0896,0.0};158.686996;-0.192516;2010;2011;0.01683;1.508375;2017;2019;2026;2027;'cell2017';[2011,2010,2017,2026,2027,2019];[cell[2009],cell[2010],cell[2016],cell[2018],cell[2025],cell[2026]];138.25737729080396;0.0;0.0;0.0;0.0;0.000002;0.0;0.0;0.0050366120946868;0.00005612301365;0.0;0.0000002428912128;191.531921;1000.0;polygon ([{160.7535015,-41.8309005,0.0},{156.6999965,-40.290899499999995,0.0},{156.9449995,-42.1088505,0.0},{158.38800049999998,-39.267799499999995,0.0},{159.08000149999998,-42.9021495,0.0},{160.315498,-40.0175995,0.0},{160.7535015,-41.8309005,0.0}]);138.9104;0;1.557781;0.0;0.0;0.00000872995970361;0.0;0.0;0.0;191.531921;69.51239;0.273931;-0.70214;-0.657238;-1.737768
3072;1.0;182.24021685326016;118;56;174;354;235;295;723.159058;0.297389;621.662048;[56,118,174,235,295,354];0.0;0.0;0.964089;169.45670321144058;3390946.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007896;0.000023;-859.625549;-230.9739891666668;3073;28.628099;{140.725006,28.628099,0.0};140.725006;10.100202;3062;3063;0.016781;1.826853;3072;3074;3084;3085;'cell3072';[3063,3062,3072,3084,3085,3074];[cell[3061],cell[3062],cell[3071],cell[3073],cell[3083],cell[3084]];169.45670321144058;0.0;0.0;0.0;0.0;0.000002;0.0;0.0;0.0060698269996864;0.0000679728156828;0.0;0.0000002946469844;182.203873;1000.0;polygon ([{142.49850450000002,27.796099499999997,0.0},{138.88100450000002,29.389899,0.0},{139.1570055,27.6462,0.0},{140.5160065,30.396898999999998,0.0},{140.94850150000002,26.8635995,0.0},{142.3440015,29.5825995,0.0},{142.49850450000002,27.796099499999997,0.0}]);151.371902;0;1.557781;0.0;0.0;0.00000957700305034;0.0;0.0;0.0;182.203873;54.207001;0.555652;-0.679479;0.479123;-5.697721
3763;1.0;190.0051348461003;356;301;54;237;119;174;733.514771;0.153417;581.636292;[54,119,174,237,301,356];0.0;0.0;0.965084;155.75477285335205;3386876.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006479;0.000928;93.497437;-231.11288000000002;3764;-45.045601;{-28.5273,-45.045601,0.0};-28.5273;-1.080184;3746;3747;0.016292;1.663021;3763;3765;3782;3783;'cell3763';[3763,3782,3783,3765,3747,3746];[cell[3745],cell[3746],cell[3762],cell[3764],cell[3781],cell[3782]];155.75477285335205;0.0;0.0;0.0;0.0;0.000006;0.0;0.0;0.005663333262742;0.0000618770201596;0.0;0.0000002755966932;189.96521;1000.0;polygon ([{-28.703699999999998,-43.2338505,0.0},{-28.27225,-46.850950499999996,0.0},{-26.32965,-45.8970015,0.0},{-30.522651000000003,-45.9350015,0.0},{-26.6622,-44.086850999999996,0.0},{-30.6151495,-44.1327,0.0},{-28.703699999999998,-43.2338505,0.0}]);134.954407;0;1.557781;0.0;0.0;0.00000921647929866;0.0;0.0;0.0;189.96521;68.546555;-0.337429;0.620763;-0.707669;-0.018708
3301;1.0;169.12100970367445;148;89;207;28;269;326;704.999329;0.28761;473.801422;[28,89,148,207,269,326];0.0;0.0;0.963616;126.54378076126993;3396627.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006562;0.000311;2276.799561;-231.77309199999982;3302;21.8694;{-95.6978,21.8694,0.0};-95.6978;0.664311;3288;3289;0.017013;1.391164;3301;3303;3316;3317;'cell3301';[3303,3289,3288,3301,3316,3317];[cell[3287],cell[3288],cell[3300],cell[3302],cell[3315],cell[3316]];126.54378076126993;0.0;0.0;0.0;0.0;0.000001;0.0;0.0;0.004606139771092;0.0000517618736464;0.0;0.0000002557278348;169.084381;1000.0;polygon ([{-94.69189850000001,20.36075,0.0},{-96.769852,23.35015,0.0},{-97.59375,21.82685,0.0},{-94.81060049999999,23.3886005,0.0},{-96.5332985,20.334500499999997,0.0},{-93.798901,21.89085,0.0},{-94.69189850000001,20.36075,0.0}]);158.1306;0;1.557781;0.0;0.0;0.00000838522611041;0.0;0.0;0.0;169.084381;44.569561;-0.92345;-0.092137;0.372492;2.154018
3382;1.0;168.54474975220762;260;314;139;86;200;20;704.18158;0.293298;456.921478;[20,86,139,200,260,314];0.0;0.0;0.963598;122.14860589789066;3396669.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00608;0.000475;2650.695068;-232.5581256666665;3383;24.0511;{-113.379997,24.0511,0.0};-113.379997;-3.39524;2632;2641;0.017022;1.343461;3364;3365;3382;3384;'cell3382';[3384,3365,3364,3382,2632,2641];[cell[2631],cell[2640],cell[3363],cell[3364],cell[3381],cell[3383]];122.14860589789066;0.0;0.0;0.0;0.0;0.000001;0.0;0.0;0.0044455343563352;0.0000499869595036;0.0;0.000000243895818;168.508286;1000.0;polygon ([{-115.341499,23.739000500000003,0.0},{-112.7775,25.54105,0.0},{-113.954498,22.5567,0.0},{-111.45150000000001,24.1809505,0.0},{-112.086998,22.672650500000003,0.0},{-114.7834965,25.2759,0.0},{-115.341499,23.739000500000003,0.0}]);155.948898;0;1.557781;0.0;0.0;0.0000082514058814;0.0;0.0;0.0;168.508286;42.996941;-0.838207;-0.362369;0.407551;-3.136673
1839;1.0;166.9294390994104;114;49;176;357;236;300;701.862854;0.164932;483.366974;[49,114,176,236,300,357];0.0;0.0;0.964163;129.75448320201423;3382874.5;0.0;0.0;0.0;0.00000002425018731;0.0;0.0;0.00000899509529829;0.002831;0.003173;1851.222168;-232.64919033333337;1840;-66.452202;{-142.951004,-66.452202,0.0};-142.951004;-2.403482;1831;1832;0.016761;1.362502;1839;1841;1849;1850;'cell1839';[1832,1831,1839,1849,1850,1841];[cell[1830],cell[1831],cell[1838],cell[1840],cell[1848],cell[1849]];129.75448320201423;0.0;0.0;0.0;0.0;0.000012;0.0;0.0;0.0047095790943404;0.0000506954294152;0.0;0.0000002233944304;166.889755;1000.0;polygon ([{-139.005501,-67.124451,0.0},{-146.4589995,-65.6093025,0.0},{-146.7300035,-67.4118005,0.0},{-143.147499,-64.637852,0.0},{-142.5825045,-68.26490050000001,0.0},{-139.7890015,-65.32509999999999,0.0},{-139.005501,-67.124451,0.0}]);113.547798;0;1.557781;0.0;0.0;0.00000848138892713;0.0;0.0;0.0;166.889755;41.159927;-0.240704;-0.318863;-0.916727;1.597576
1351;1.0;196.59778952541396;323;267;22;203;87;141;742.078552;0.134662;496.133545;[22,87,141,203,267,323];0.0;0.0;0.963621;132.4343876041495;3395616.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007113;0.000099;1820.253174;-233.59564233333325;1352;-21.494101;{107.041,-21.494101,0.0};107.041;1.32859;1335;1336;0.016962;1.45427;1351;1353;1369;1370;'cell1351';[1351,1369,1370,1353,1336,1335];[cell[1334],cell[1335],cell[1350],cell[1352],cell[1368],cell[1369]];132.4343876041495;0.0;0.0;0.0;0.0;0.000001;0.0;0.0;0.0048241745955424;0.000054109896452;0.0;0.0000002683412112;196.557495;1000.0;polygon ([{105.876499,-20.0441505,0.0},{108.2820015,-22.902451,0.0},{108.91749949999999,-21.394151,0.0},{106.343502,-23.0119,0.0},{107.7039985,-19.969450000000002,0.0},{105.15650149999999,-21.576301,0.0},{105.876499,-20.0441505,0.0}]);158.505905;0;1.557781;0.0;0.0;0.00000856066567558;0.0;0.0;0.0;196.557495;77.304924;0.889604;-0.272675;-0.366406;-0.161692
2713;1.0;174.29037561126734;197;139;260;84;318;17;712.257751;0.287856;443.27478;[17,84,139,197,260,318];0.0;0.0;0.963963;121.59677294669764;3390332.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00367;0.000643;2496.204834;-233.81939183333353;2714;44.2481;{-117.398003,44.2481,0.0};-117.398003;8.972579;2699;2700;0.016846;1.3055;2713;2715;2729;2730;'cell2713';[2730,2715,2700,2699,2713,2729];[cell[2698],cell[2699],cell[2712],cell[2714],cell[2728],cell[2729]];121.59677294669764;0.0;0.0;0.0;0.0;0.000003;0.0;0.0;0.0043339056031192;0.0000485745218;0.0;0.0000001604763788;174.253754;1000.0;polygon ([{-118.047001,42.6445005,0.0},{-115.759003,42.870849500000006,0.0},{-119.7490005,43.9577005,0.0},{-115.012001,44.423500000000004,0.0},{-119.155003,45.601801,0.0},{-116.6884995,45.8444005,0.0},{-118.047001,42.6445005,0.0}]);135.751907;0;1.557781;0.0;0.0;0.00000823441994983;0.0;0.0;0.0;174.253754;43.740013;-0.635974;-0.329634;0.697767;3.072165
1625;1.0;186.52889416934414;7;59;307;245;124;190;728.909241;0.152612;487.611267;[7,59,124,190,245,307];0.0;0.0;0.964875;130.43037878519937;3386651.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004081;0.001354;1685.612061;-234.1414798333334;1626;-52.2491;{27.3085,-52.2491,0.0};27.3085;0.037494;1435;1444;0.016396;1.390208;1618;1627;1635;1636;'cell1625';[1435,1444,1635,1636,1627,1618];[cell[1434],cell[1443],cell[1617],cell[1626],cell[1634],cell[1635]];130.43037878519937;0.0;0.0;0.0;0.0;0.000007;0.0;0.0;0.0047448149519936;0.0000517263031808;0.0;0.000000202223306;186.488953;1000.0;polygon ([{27.66285,-50.4527,0.0},{26.7882,-54.003651,0.0},{29.513000499999997,-53.12455,0.0},{24.57555,-53.0081005,0.0},{25.2782,-51.297951,0.0},{29.755099,-51.3341505,0.0},{27.66285,-50.4527,0.0}]);127.7509;0;1.557781;0.0;0.0;0.00000850146671733;0.0;0.0;0.0;186.488953;62.859879;0.280879;0.543996;-0.79068;2.662663
1391;1.0;189.61980934730335;318;265;22;203;140;86;733.000671;0.188103;540.023499;[22,86,140,203,265,318];0.0;0.0;0.964024;144.26720473016417;3390936.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007132;0.000115;887.164673;-235.23290249999997;1392;-35.896702;{108.115997,-35.896702,0.0};108.115997;-1.433467;1373;1374;0.016795;1.574483;1391;1393;2185;2186;'cell1391';[1391,2186,2185,1393,1374,1373];[cell[1372],cell[1373],cell[1390],cell[1392],cell[2184],cell[2185]];144.26720473016417;0.0;0.0;0.0;0.0;0.000001;0.0;0.0;0.0052512331218372;0.0000585827336708;0.0;0.0000002696434772;189.580627;1000.0;polygon ([{106.6829985,-34.585050499999994,0.0},{110.285999,-35.784851,0.0},{109.5769995,-37.301201,0.0},{107.3395005,-37.357752,0.0},{108.836498,-34.426401,0.0},{105.869999,-36.05875,0.0},{106.6829985,-34.585050499999994,0.0}]);144.103302;0;1.557781;0.0;0.0;0.00000890065914514;0.0;0.0;0.0;189.580627;68.089539;0.769921;-0.251881;-0.586326;-1.390308
3393;1.0;175.1586005331871;35;90;282;338;143;212;713.455139;0.207134;663.879028;[35,90,143,212,282,338];0.0;0.0;0.964739;178.23916686752273;3382214.75;0.0;0.0;0.0;0.0000000000744152;0.0;0.0;0.0;0.002169;0.004956;-1757.016113;-235.60624216666682;3394;55.6712;{-93.306,55.6712,0.0};-93.306;3.47662;1;203;0.016481;1.927776;2786;2805;3375;3393;'cell3393';[1,203,3375,3393,2786,2805];[cell[0],cell[202],cell[2785],cell[2804],cell[3374],cell[3392]];178.23916686752273;0.0;0.0;0.0;0.0;0.000021;0.0;0.0;0.006459029509136;0.0000717279182976;0.0;0.00000026510415;175.119858;1000.0;polygon ([{-91.65299999999999,56.9768505,0.0},{-90.0,55.6712,0.0},{-96.12265049999999,56.0112,0.0},{-94.5962485,57.4007495,0.0},{-91.65299999999999,54.379801,0.0},{-94.7492485,54.3267005,0.0},{-91.65299999999999,56.9768505,0.0}]);124.328804;0;1.557781;0.0;0.0;0.00000979978432746;0.0;0.0;0.0;175.119858;47.827915;-0.563003;-0.032522;0.825815;6.10817
2138;1.0;198.5449961150819;126;67;194;14;249;306;744.571472;0.137754;502.975006;[14,67,126,194,249,306];0.0;0.0;0.963331;134.2955459986235;3396991.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006669;0.000365;1742.943237;-235.74186149999997;2139;-10.6767;{131.199005,-10.6767,0.0};131.199005;-2.000511;2122;2123;0.017094;1.479411;2138;2140;2156;2157;'cell2138';[2140,2123,2122,2138,2156,2157];[cell[2121],cell[2122],cell[2137],cell[2139],cell[2155],cell[2156]];134.2955459986235;0.0;0.0;0.0;0.0;0.000001;0.0;0.0;0.0048926989022724;0.0000550453327236;0.0;0.0000002617182584;198.504761;1000.0;polygon ([{132.538002,-11.61995,0.0},{129.875,-9.725365,0.0},{129.433502,-11.329699999999999,0.0},{131.61900300000002,-9.046915,0.0},{130.7830045,-12.312999999999999,0.0},{132.93,-9.95985,0.0},{132.538002,-11.61995,0.0}]);169.323303;0;1.557781;0.0;0.0;0.00000861520915883;0.0;0.0;0.0;198.504761;78.582458;0.739405;-0.647268;-0.185266;1.303971
1682;1.0;169.08043202413918;352;295;44;229;109;170;704.932922;0.189071;495.062469;[44,109,170,229,295,352];0.0;0.0;0.963885;133.1455749478743;3383041.25;0.0;0.0;0.0;0.0000000313210577;0.0;0.0;0.0000028055724043;0.00275;0.002875;1262.101074;-237.32391333333328;1683;-64.197998;{43.373299,-64.197998,0.0};43.373299;-0.738559;1669;1670;0.016889;1.390045;1682;1684;1697;1698;'cell1682';[1682,1697,1698,1684,1670,1669];[cell[1668],cell[1669],cell[1681],cell[1683],cell[1696],cell[1697]];133.1455749478743;0.0;0.0;0.0;0.0;0.000014;0.0;0.0;0.0048200227110812;0.000051720238342;0.0;0.00000020929275;169.041275;1000.0;polygon ([{42.8506985,-62.388698500000004,0.0},{44.1565,-65.997349,0.0},{47.030100000000004,-64.721451,0.0},{40.210949,-65.32509999999999,0.0},{45.998850000000004,-62.9446985,0.0},{40.0147495,-63.51075,0.0},{42.8506985,-62.388698500000004,0.0}]);115.802002;0;1.557781;0.0;0.0;0.00000858155688111;0.0;0.0;0.0;169.041275;43.769207;0.298916;0.31639;-0.900304;3.952592
3532;1.0;187.84671082931607;88;31;144;326;213;270;730.659363;0.164122;387.906677;[31,88,144,213,270,326];0.0;0.0;0.964445;103.80685298703108;3393421.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004573;0.000187;4454.190918;-237.73413100000022;3533;-39.4687;{-87.6203,-39.4687,0.0};-87.6203;-1.61747;3516;3517;0.016595;1.128084;3532;3534;3550;3551;'cell3532';[3517,3516,3532,3550,3551,3534];[cell[3515],cell[3516],cell[3531],cell[3533],cell[3549],cell[3550]];103.80685298703108;0.0;0.0;0.0;0.0;0.000002;0.0;0.0;0.0037740023640504;0.0000419732982384;0.0;0.000000177108176;187.807007;1000.0;polygon ([{-85.2440985,-39.413749499999994,0.0},{-90.0,-39.4687,0.0},{-88.81015,-40.874000499999994,0.0},{-88.81015,-38.0580005,0.0},{-86.3190495,-40.8425005,0.0},{-86.5322495,-38.034,0.0},{-85.2440985,-39.413749499999994,0.0}]);140.531296;0;1.557781;0.0;0.0;0.00000766248171788;0.0;0.0;0.0;187.807007;63.296585;-0.771306;0.032053;-0.635657;-0.168452
237;1.0;168.65296446103162;337;40;94;158;222;275;704.329529;0.259658;557.673218;[40,94,158,222,275,337];0.0;0.0;0.963941;149.40728436830452;3390291.5;0.0;0.0;0.0;0.000000000186038;0.0;0.0;0.0;0.006468;0.000283;351.724091;-238.1977236666667;238;35.896702;{-71.884399,35.896702,0.0};-71.884399;-2.551435;230;237;0.016858;1.635299;246;247;3270;3282;'cell237';[237,246,247,3270,3282,230];[cell[229],cell[236],cell[245],cell[246],cell[3269],cell[3281]];149.40728436830452;0.0;0.0;0.0;0.0;0.000003;0.0;0.0;0.00543483320547;0.0000608455510724;0.0;0.0000002511885076;168.615555;1000.0;polygon ([{-72.660549,37.357752,0.0},{-70.423351,37.301201,0.0},{-69.714298,35.784851,0.0},{-71.1637495,34.426401,0.0},{-73.31715,34.585050499999994,0.0},{-74.130451,36.05875,0.0},{-72.660549,37.357752,0.0}]);144.103302;0;1.557781;0.0;0.0;0.00000904360490559;0.0;0.0;0.0;168.615555;44.123955;-0.769921;0.251881;0.586326;1.792046
304;1.0;197.03280468893706;344;283;49;229;105;164;742.652832;0.229086;655.413696;[49,105,164,229,283,344];0.0;0.0;0.964388;175.35283911673193;3391814.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009394;0.000023;-1320.064575;-238.30733266666655;305;22.626101;{-58.826199,22.626101,0.0};-58.826199;3.426586;291;292;0.016603;1.904241;304;306;319;320;'cell304';[304,319,320,306,292,291];[cell[290],cell[291],cell[303],cell[305],cell[318],cell[319]];175.35283911673193;0.0;0.0;0.0;0.0;0.000002;0.0;0.0;0.006374664066706;0.0000708522374316;0.0;0.0000003503839692;196.994598;1000.0;polygon ([{-59.338699500000004,24.205500999999998,0.0},{-58.3312,21.046450999999998,0.0},{-56.924149,22.1414005,0.0},{-60.226,21.487201,0.0},{-57.390749,23.7587005,0.0},{-60.7614005,23.026501,0.0},{-59.338699500000004,24.205500999999998,0.0}]);157.373901;0;1.557781;0.0;0.0;0.00000972724161436;0.0;0.0;0.0;196.994598;78.763565;-0.78975;0.477796;0.384716;-0.57254
67;1.0;148.75174544937428;270;218;133;179;360;83;674.703796;0.319682;671.832458;[83,133,179,218,270,360];0.0;0.0;0.966344;181.59968136497963;3375473.75;0.0;0.0;0.0;0.00000000002544241;0.0;11.057098;0.0337235955797024;0.000011;0.007066;-2821.152344;-239.16914866666653;68;86.406898;{26.788,86.406898,0.0};26.788;-0.911926;58;69;0.015743;1.933464;79;80;2860;2871;'cell67';[2871,79,80,69,58,2860];[cell[57],cell[68],cell[78],cell[79],cell[2859],cell[2870]];181.59968136497963;0.0;0.0;0.0;0.0;0.000044;0.0;0.0;0.0065359689099276;0.0000719395551264;0.0;0.0000002633181852;148.658081;1000.0;polygon ([{0.0,86.406898,0.0},{13.394,85.007698,0.0},{41.681901,85.29319749999999,0.0},{27.063599500000002,84.60664700000001,0.0},{13.394,88.203449,0.0},{58.394,86.617599,0.0},{0.0,86.406898,0.0}]);93.593102;0;1.557781;0.0;0.0;0.00000988344298281;0.0;0.0;0.0;148.658081;22.842274;0.028245;0.055944;0.998034;-0.647365
2175;1.0;198.55626470385573;126;70;196;16;252;307;744.58844;0.20497;494.458069;[16,70,126,196,252,307];0.0;0.0;0.963364;132.04823070444382;3397628.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00659;0.000387;1958.067871;-240.67327866666665;2176;-6.86004;{125.929001,-6.86004,0.0};125.929001;-0.911695;2157;2158;0.017076;1.454213;2175;2177;2195;2196;'cell2175';[2177,2158,2157,2175,2195,2196];[cell[2156],cell[2157],cell[2174],cell[2176],cell[2194],cell[2195]];132.04823070444382;0.0;0.0;0.0;0.0;0.000001;0.0;0.0;0.0048121566151576;0.0000541077756188;0.0;0.0000002595974252;198.517471;1000.0;polygon ([{127.239998,-7.817035,0.0},{124.62800200000001,-5.89967,0.0},{124.147499,-7.439315,0.0},{126.3930015,-5.29183,0.0},{125.46599950000001,-8.43202,0.0},{127.6845015,-6.21804,0.0},{127.239998,-7.817035,0.0}]);173.139954;0;1.557781;0.0;0.0;0.00000854929666169;0.0;0.0;0.0;198.517471;78.501755;0.803943;-0.582588;-0.119444;0.196667
2160;1.0;179.4012368512291;147;90;204;23;275;328;719.294067;0.193767;492.664917;[23,90,147,204,275,328];0.0;0.0;0.964815;131.97384158220382;3386333.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004003;0.001295;1651.14978;-241.58430949999993;2161;-53.7714;{107.094002,-53.7714,0.0};107.094002;-2.407652;2142;2143;0.016444;1.401025;2160;2162;2180;2181;'cell2160';[2162,2143,2142,2160,2180,2181];[cell[2141],cell[2142],cell[2159],cell[2161],cell[2179],cell[2180]];131.97384158220382;0.0;0.0;0.0;0.0;0.000006;0.0;0.0;0.0047942068503504;0.00005212877779;0.0;0.0000001971258648;179.362183;1000.0;polygon ([{108.8655015,-55.3297,0.0},{109.8689995,-53.7685505,0.0},{105.918499,-55.26585,0.0},{108.123501,-52.2574005,0.0},{104.3400005,-53.6398505,0.0},{105.502003,-52.1930995,0.0},{108.8655015,-55.3297,0.0}]);126.2286;0;1.557781;0.0;0.0;0.00000854710445881;0.0;0.0;0.0;179.362183;54.132656;0.564901;-0.173717;-0.806666;1.31465
3322;1.0;166.84587450385854;150;93;216;38;271;329;701.751404;0.261023;532.4104;[38,93,150,216,271,329];0.0;0.0;0.963977;142.5682168058498;3389146.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004958;0.000924;820.462097;-243.8940098333333;3323;42.216301;{-85.017799,42.216301,0.0};-85.017799;2.735759;3308;3309;0.016842;1.558416;3322;3324;3338;3339;'cell3322';[3324,3309,3308,3322,3338,3339];[cell[3307],cell[3308],cell[3321],cell[3323],cell[3337],cell[3338]];142.5682168058498;0.0;0.0;0.0;0.0;0.000005;0.0;0.0;0.0051807058183764;0.0000579849191616;0.0;0.0000002188551032;166.808502;1000.0;polygon ([{-83.942848,40.787549999999996,0.0},{-86.1999015,43.618,0.0},{-87.5088995,42.247800999999995,0.0},{-83.5875015,43.54615,0.0},{-86.3190495,40.8425005,0.0},{-82.535301,42.1222495,0.0},{-83.942848,40.787549999999996,0.0}]);137.783707;0;1.557781;0.0;0.0;0.00000885280149234;0.0;0.0;0.0;166.808502;42.557327;-0.737816;0.06432;0.671931;0.441795
3999;1.0;185.1902861291773;93;40;263;208;332;150;727.121277;0.149588;449.965027;[40,93,150,208,263,332];0.0;0.0;0.964712;120.48426716960631;3388279.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003994;0.000992;2783.383789;-244.08516416666657;4000;-50.231602;{-98.7369,-50.231602,0.0};-98.7369;-0.657972;3586;3587;0.016474;1.288053;3981;3982;3999;4001;'cell3999';[3587,3586,4001,3982,3981,3999];[cell[3585],cell[3586],cell[3980],cell[3981],cell[3998],cell[4000]];120.48426716960631;0.0;0.0;0.0;0.0;0.000006;0.0;0.0;0.0043778037621284;0.0000479253608028;0.0;0.0000001855170936;185.150284;1000.0;polygon ([{-95.827652,-50.3247015,0.0},{-97.4646985,-51.606901500000006,0.0},{-99.8689495,-48.8316005,0.0},{-100.1614495,-51.8699515,0.0},{-101.323452,-50.4232005,0.0},{-97.125801,-48.9538005,0.0},{-95.827652,-50.3247015,0.0}]);129.768402;0;1.557781;0.0;0.0;0.00000820004782329;0.0;0.0;0.0;185.150284;60.939644;-0.632263;-0.097167;-0.768637;0.03999
3887;1.0;186.0464681630345;293;231;354;174;49;109;728.265259;0.160994;463.526581;[49,109,174,231,293,354];0.0;0.0;0.964516;124.04515624957298;3388660.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00444;0.00073;2479.839355;-244.22629766666674;3888;-47.642399;{-134.404007,-47.642399,0.0};-134.404007;0.086687;3876;3877;0.016565;1.332264;3887;3889;3900;3901;'cell3887';[3900,3901,3889,3877,3876,3887];[cell[3875],cell[3876],cell[3886],cell[3888],cell[3899],cell[3900]];124.04515624957298;0.0;0.0;0.0;0.0;0.000005;0.0;0.0;0.0045106286432516;0.0000495703460064;0.0;0.000000192363292;186.006699;1000.0;polygon ([{-136.6705015,-46.99535,0.0},{-132.02800000000002,-48.187149,0.0},{-132.411003,-46.468649,0.0},{-134.1450045,-49.388698500000004,0.0},{-134.663002,-45.8937495,0.0},{-136.545006,-48.7659495,0.0},{-136.6705015,-46.99535,0.0}]);132.357605;0;1.557781;0.0;0.0;0.00000830946683962;0.0;0.0;0.0;186.006699;62.18449;-0.481349;-0.471434;-0.738954;-0.93982
